conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,hashtags/18,id,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,reply_count,retweet_count,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,user/advertiser_account_type,user/blocked_by,user/blocking,user/business_profile_state,user/can_dm,user/contributors_enabled,user/created_at,user/default_profile_image,user/description,user/ext_has_nft_avatar,user/ext_is_blue_verified,user/ext_verified_type,user/fast_followers_count,user/favourites_count,user/follow_request_sent,user/followed_by,user/followers_count,user/following,user/friends_count,user/geo_enabled,user/has_custom_timelines,user/id,user/id_str,user/is_translation_enabled,user/is_translator,user/lang,user/listed_count,user/location,user/media_count,user/muting,user/name,user/normal_followers_count,user/notifications,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_banner_extensions_sensitive_media_warning,user/profile_banner_url,user/profile_image_extensions_sensitive_media_warning,user/profile_image_url,user/profile_image_url_https,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/protected,user/require_some_consent,user/screen_name,user/statuses_count,user/time_zone,user/translator_type,user/url,user/utc_offset,user/verified,user/want_retweets,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name,user_mentions/4/id_str,user_mentions/4/name,user_mentions/4/screen_name,user_mentions/5/id_str,user_mentions/5/name,user_mentions/5/screen_name,user_mentions/6/id_str,user_mentions/6/name,user_mentions/6/screen_name,user_mentions/7/id_str,user_mentions/7/name,user_mentions/7/screen_name,user_mentions/8/id_str,user_mentions/8/name,user_mentions/8/screen_name,user_mentions/9/id_str,user_mentions/9/name,user_mentions/9/screen_name,user_mentions/10/id_str,user_mentions/10/name,user_mentions/10/screen_name,user_mentions/11/id_str,user_mentions/11/name,user_mentions/11/screen_name,user_mentions/12/id_str,user_mentions/12/name,user_mentions/12/screen_name,user_mentions/13/id_str,user_mentions/13/name,user_mentions/13/screen_name,user_mentions/14/id_str,user_mentions/14/name,user_mentions/14/screen_name,user_mentions/15/id_str,user_mentions/15/name,user_mentions/15/screen_name,user_mentions/16/id_str,user_mentions/16/name,user_mentions/16/screen_name,user_mentions/17/id_str,user_mentions/17/name,user_mentions/17/screen_name,user_mentions/18/id_str,user_mentions/18/name,user_mentions/18/screen_name,user_mentions/19/id_str,user_mentions/19/name,user_mentions/19/screen_name,user_mentions/20/id_str,user_mentions/20/name,user_mentions/20/screen_name,user_mentions/21/id_str,user_mentions/21/name,user_mentions/21/screen_name,user_mentions/22/id_str,user_mentions/22/name,user_mentions/22/screen_name,user_mentions/23/id_str,user_mentions/23/name,user_mentions/23/screen_name,user_mentions/24/id_str,user_mentions/24/name,user_mentions/24/screen_name,user_mentions/25/id_str,user_mentions/25/name,user_mentions/25/screen_name
1.42471E+18,2021-08-09T12:28:26.000Z,38,"I was reading about how Mangoes are packed &amp; preserved from west Africa countries Excluding Nigeria to Europe.

I'm thrilled by the processes involved &amp; quality maintenance till the last mile.

See ehn, Nigeria is doing this Agriculture thing in the Nonsense

Like it's a Curse...",,,,,,,,,,,,,,,,,,,,1.42471E+18,,,,,,,,,11,9,https://twitter.com/Nig_Farmer/status/1424709153763831809,,,,promotable_user,,,none,,FALSE,2015-04-29T22:55:39.000Z,FALSE,"Agricultural Extension Specialist, Farmer, Writer & Researcher. interest in Agric education & Knowledge transfer for food security.
Email: lansefarms@gmail.com",FALSE,FALSE,,0,51490,,,33101,,7183,TRUE,TRUE,3222469241,3222469241,FALSE,FALSE,,91,,1180,,NaijaFarmer,33101,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/3222469241/1647103724,,http://pbs.twimg.com/profile_images/1568229425870684160/-2rK1fKg_normal.jpg,https://pbs.twimg.com/profile_images/1568229425870684160/-2rK1fKg_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,Nig_Farmer,26938,,none,https://t.co/E8EpPBAln7,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.34721E+18,2021-01-07T15:44:45.000Z,2,"We start 2021 taking care of the flower that will give a high quality lemon that is seducing Europe by its color, texture and flavor. Rescuing the traditional values of Spanish agriculture https://t.co/HxEJNzFvzP",,,,,,,,,,,,,,,,,,,,1.34721E+18,https://pbs.twimg.com/media/ErI-IMnWMAMm-JQ.jpg,photo,,,,,,,0,0,https://twitter.com/BelsanGrowers/status/1347207554263363585,,,,promotable_user,,,none,,FALSE,2012-02-25T10:39:56.000Z,FALSE,"Welcome to belsan official twitter account we are a familiar company, growers and exporters of lemons since 1989. Hello@belsansl.com",FALSE,FALSE,,0,6767,,,2209,,2297,TRUE,TRUE,502824474,502824474,FALSE,FALSE,,14,"Murcia, España",948,,Belsan Growers,2209,,FAFAFA,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/502824474/1423763048,,http://pbs.twimg.com/profile_images/1320735796157100038/klxrtihy_normal.jpg,https://pbs.twimg.com/profile_images/1320735796157100038/klxrtihy_normal.jpg,0,0,0,FALSE,FALSE,FALSE,BelsanGrowers,2161,,none,https://t.co/TMfAXsCzSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30683E+18,2020-09-18T05:52:33.000Z,8,"To improve the quality of a farmer's life we need corporate culture in the agriculture sector like Europe. Otherwise, their situation won't improve if we practice the same policy which we have since 1947.   
#किसान_कर्ज_मुक्ति, https://t.co/gW79u5rCGO",किसान_कर्ज_मुक्ति,,,,,,,,,,,,,,,,,,,1.30683E+18,https://pbs.twimg.com/media/EiLOFowVgAAV80Y.jpg,photo,,,,,,,1,7,https://twitter.com/ProfAKSinghNIT/status/1306833468798631936,,,,promotable_user,,,none,,FALSE,2015-10-28T12:01:18.000Z,FALSE,"|Professor|NIT|Esteemed researcher, academician, Electrical and Computer engineering|Worked in the various University of  India, UK, Australia and Malaysia|",FALSE,FALSE,,0,4719,,,562,,290,FALSE,FALSE,4046286673,4046286673,FALSE,FALSE,,2,"NIT, Kurukshetra, India",717,,Prof. A. K. Singh,562,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,,,http://pbs.twimg.com/profile_images/659340277006491648/-saLxnc5_normal.jpg,https://pbs.twimg.com/profile_images/659340277006491648/-saLxnc5_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,ProfAKSinghNIT,1987,,none,https://t.co/f9CiTNqlQl,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30343E+18,2020-09-08T20:11:16.000Z,1,"This is the #future
👣👣👣to a European quality  agricultural production 🇪🇺

#ERP #tool #BigData #Sustainability #quality #agriculture #pdo #pgi #wine #Europe #traceability #wateruse #waterscarcity
#agronomy #mdpi https://t.co/Iqd9tfXk6X",future,ERP,tool,BigData,Sustainability,quality,agriculture,pdo,pgi,wine,Europe,traceability,wateruse,waterscarcity,agronomy,mdpi,,,,1.30343E+18,https://pbs.twimg.com/media/Ehaywt-XYAUy7Ty.jpg,photo,,,,,,,0,1,https://twitter.com/LeontinaLipan/status/1303425694664478720,,,,none,,,none,,FALSE,2013-07-04T10:23:56.000Z,FALSE,"Food Engineer, Tree Fruit Research Assistant, Master of Food Quality Management",FALSE,FALSE,,0,657,,,157,,562,TRUE,FALSE,1567857636,1567857636,FALSE,FALSE,,0,,215,,Leontina L.,157,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/1567857636/1420377654,,http://pbs.twimg.com/profile_images/447762749234233344/TiMrgYCt_normal.jpeg,https://pbs.twimg.com/profile_images/447762749234233344/TiMrgYCt_normal.jpeg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,LeontinaLipan,560,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.30342E+18,2020-09-08T19:59:45.000Z,0,"👩‍🌾👨‍🌾Este es el camino hacia una producción agrícola europea de calidad y sostenible. 

⚙️ La #ERP desarrollada en este trabajo que permite recoger y compartir datos a distintos niveles de decisión propiciando respuestas territoriales colaborativas.

https://t.co/LryyhIX5bJ https://t.co/dlLaJphcGv",ERP,,,,,,,,,,,,,,,,,,,1.30342E+18,https://pbs.twimg.com/media/EhawIFVXkAAVhKB.jpg,photo,,,,,,,0,0,https://twitter.com/SensoFoods/status/1303422797444796418,mdpi.com/2073-4395/10/9…,https://www.mdpi.com/2073-4395/10/9/1352,https://t.co/LryyhIX5bJ,promotable_user,,,none,,FALSE,2011-02-09T05:19:02.000Z,FALSE,Expertos en Análisis Sensorial,FALSE,FALSE,,0,127,,,149,,214,TRUE,FALSE,249504255,249504255,FALSE,FALSE,,6,Universidad Miguel Hernández,199,,SensoFood solutions,149,,CD27D9,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,TRUE,,,,http://pbs.twimg.com/profile_images/1643539302/Imagensensofood_normal.jpg,https://pbs.twimg.com/profile_images/1643539302/Imagensensofood_normal.jpg,65B0DA,2D083B,CEBCDB,FALSE,FALSE,FALSE,SensoFoods,472,,none,http://t.co/iVfuVIYxbQ,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.28277E+18,2020-07-13T19:55:19.000Z,344,Farmally Partners Halal Abbatoir for quality beef processing &amp; Supply Chain #farmally #agriculture #Nigeria #uaegov #lagosnigeria #Abuja #Beef #Africa #fao @WFP @WFP_Europe @FAO @UNIDO https://t.co/eEBjAgcQ9K,farmally,agriculture,Nigeria,uaegov,lagosnigeria,Abuja,Beef,Africa,fao,,,,,,,,,,,1.28277E+18,https://pbs.twimg.com/ext_tw_video_thumb/1282765140643979264/pu/img/4dtwj_LKvdnmLHDk.jpg,photo,,,,,,,4,30,https://twitter.com/FarmallyL/status/1282765571579314178,,,,promotable_user,,,none,,FALSE,2019-07-26T15:21:19.000Z,FALSE,"Agricultural Crowdfunding and Investment company. Feeding nations, creating wealth. 08097722244",FALSE,FALSE,,0,21,,,910,,52,TRUE,FALSE,1.15477E+18,1.15477E+18,FALSE,FALSE,,2,Nigeria,277,,Farmally Investments Ltd.,910,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1154773700119601154/1583159153,,http://pbs.twimg.com/profile_images/1154774226139865089/GkHVBj5u_normal.jpg,https://pbs.twimg.com/profile_images/1154774226139865089/GkHVBj5u_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,FarmallyL,492,,none,https://t.co/M6E6fbq2PZ,,FALSE,,27830610,World Food Programme,WFP,300876599,WFP Europe,WFP_Europe,19649135,Food and Agriculture Organization,FAO,16145473,UNIDO,UNIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26133E+18,2020-05-15T16:14:32.000Z,440,"Why is the 'Agriculture Produce Price and Quality Assurance' reform a big deal? 

Because agriculture can now see BIG CAPITAL. With APMC restriction gone, and ECA defanged, modern mechanized farming with latest technology (the kind we see in Europe/US) can now be a reality. 6/10",,,,,,,,,,,,,,,,,,,,1.26133E+18,,,,,,,,,5,161,https://twitter.com/amishra77/status/1261329126272708615,,,,promotable_user,,,none,,FALSE,2009-09-04T10:28:20.000Z,FALSE,"CEO, BlueKraft Digital Foundation. All views personal.",FALSE,FALSE,,0,8656,,,96178,,172,FALSE,TRUE,71504313,71504313,FALSE,FALSE,,335,"New Delhi, India",3255,,Akhilesh Mishra,96178,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,TRUE,,https://pbs.twimg.com/profile_banners/71504313/1657023342,,http://pbs.twimg.com/profile_images/1560876441792679937/yBrNNexg_normal.jpg,https://pbs.twimg.com/profile_images/1560876441792679937/yBrNNexg_normal.jpg,FFFFFF,7AC3EE,3D1957,TRUE,FALSE,FALSE,amishra77,112642,,none,https://t.co/hW8LpTIOlw,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.24891E+18,2020-04-11T09:53:35.000Z,0,"Need a reliable supplier of high-quality cash crops, contact us today #agriculture #gingersupplier #europe #cashcrops #StayHome https://t.co/yPNgkkNskD",agriculture,gingersupplier,europe,cashcrops,StayHome,,,,,,,,,,,,,,,1.24891E+18,https://pbs.twimg.com/media/EVUG4BHWsAAXJEj.jpg,photo,,,,,,,0,0,https://twitter.com/kweratz/status/1248912070759890944,,,,none,,,none,,FALSE,2020-04-07T08:38:44.000Z,FALSE,Kweratz is a fast-growing agricultural commodity trading company.,FALSE,FALSE,,0,1,,,3,,6,FALSE,FALSE,1.24744E+18,1.24744E+18,FALSE,FALSE,,0,,6,,Kweratz Global Trading Limited,3,,F5F8FA,,,FALSE,,https://pbs.twimg.com/profile_banners/1247443370303160320/1586507637,,http://pbs.twimg.com/profile_images/1247443784360759297/eVr3MjnY_normal.jpg,https://pbs.twimg.com/profile_images/1247443784360759297/eVr3MjnY_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,kweratz,7,,none,https://t.co/Lk9RD4cJZ9,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.16388E+18,2019-08-20T18:27:54.000Z,9,"Fruit producer and trader CATM shows what Algerian agriculture is capable of: high quality nursery, 1000ha production, storage, packaging, transport. And soon export to Europe? https://t.co/hbVwe53PeY",,,,,,,,,,,,,,,,,,,,1.16388E+18,https://pbs.twimg.com/media/ECbu_RoXYAU8LTa.jpg,photo,https://pbs.twimg.com/media/ECbu_SrWwAANcAZ.jpg,photo,https://pbs.twimg.com/media/ECbu_V0XUAYPHGT.jpg,photo,https://pbs.twimg.com/media/ECbu_d4XoAACP1R.jpg,photo,0,1,https://twitter.com/WaltmansSabrina/status/1163880353758662661,,,,promotable_user,,,none,,FALSE,2010-03-12T10:25:50.000Z,FALSE,Agricultural counselor in Algeria and Tunisia @ NL Embassy Algiers. Follow @NLagriAlgiers for agrifood news المستشارة الفلاحية للجزائر وتونس في سفارة هولندا,FALSE,FALSE,,0,1346,,,320,,790,TRUE,TRUE,122331939,122331939,FALSE,FALSE,,4,Utrecht,29,,Sabrina Waltmans,320,,0,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,FALSE,,https://pbs.twimg.com/profile_banners/122331939/1556398708,,http://pbs.twimg.com/profile_images/1085220391361134592/XBz6KFWo_normal.jpg,https://pbs.twimg.com/profile_images/1085220391361134592/XBz6KFWo_normal.jpg,0,0,0,FALSE,FALSE,FALSE,WaltmansSabrina,466,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.10434E+18,2019-03-09T10:58:33.000Z,4,Buy local and support your farmers! 💪🍊🇪🇸 #Europe #Agriculture #Quality #Sustainability https://t.co/HRnOsXNean,Europe,Agriculture,Quality,Sustainability,,,,,,,,,,,,,,,,1.10434E+18,https://pbs.twimg.com/media/D1NjbHZWsAEgZiv.jpg,photo,,,,,,,0,0,https://twitter.com/THubbuch/status/1104335659974750208,,,,promotable_user,,,none,,FALSE,2011-12-14T17:44:39.000Z,FALSE,"Public Speaker, Investor, Consultant - helping CEOs convert from bosses to leaders #Unbossing",FALSE,FALSE,,0,61960,,,2167,,1339,TRUE,TRUE,436870149,436870149,FALSE,FALSE,,237,Brussels,883,,Thomas Hubbuch,2167,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/436870149/1657388778,,http://pbs.twimg.com/profile_images/1516778614850789382/p2tLCkjg_normal.jpg,https://pbs.twimg.com/profile_images/1516778614850789382/p2tLCkjg_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,THubbuch,19203,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.09815E+18,2019-02-20T09:34:37.000Z,59,"Off to #Slovakia, a beautiful country in the heart of Europe. There, among other matters, I will discuss the importance of defending local farmers and the quality of our agriculture. 92 days to open a #NewChapter4Europe #StrongerTogether 🇸🇰🇪🇺 https://t.co/44ahc50SHH",Slovakia,NewChapter4Europe,StrongerTogether,,,,,,,,,,,,,,,,,1.09815E+18,https://pbs.twimg.com/media/Dz1tL8fWwAA2O_y.jpg,photo,,,,,,,10,18,https://twitter.com/ManfredWeber/status/1098153942817693696,,,,promotable_user,,,none,,FALSE,2009-02-08T22:56:43.000Z,FALSE,"Bayer & Europäer, EVP-Partei- und Fraktionsvorsitzender, @CSU-Vize - Bavarian & European, President @EPP & Chairman @EPPGroup",FALSE,FALSE,,0,4791,,,60921,,1025,TRUE,FALSE,20399735,20399735,FALSE,FALSE,,994,"Straubing, Brussels",2909,,Manfred Weber,60921,,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/20399735/1641588777,,http://pbs.twimg.com/profile_images/1239642031263223808/rIbaN7y4_normal.jpg,https://pbs.twimg.com/profile_images/1239642031263223808/rIbaN7y4_normal.jpg,FFFFFF,C0DFEC,333333,TRUE,FALSE,FALSE,ManfredWeber,9080,,none,https://t.co/5oncVhB46z,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.01116E+18,2018-06-25T08:30:10.000Z,0,"VIV Europe 2018 News - Day 1 | On Wednesday June 20, the first day of VIV Europe 2018, Director General Marjolijn Sonnema of the Dutch Ministry of Agriculture, Nature &amp; Food Quality opened the Kip van Oranje innovation platform at the show... https://t.co/J3RdML9Qsd #viveurope https://t.co/X1D5C8Yg3A",viveurope,,,,,,,,,,,,,,,,,,,1.01116E+18,https://pbs.twimg.com/media/Dghg4SGX0AAq2fL.jpg,photo,,,,,,,0,0,https://twitter.com/VIVworldwide/status/1011164638036267008,viv.net/articles/news/…,https://www.viv.net/articles/news/showdaily-viv-europe-day-1,https://t.co/J3RdML9Qsd,promotable_user,,,none,,FALSE,2010-05-06T12:42:02.000Z,FALSE,VIV worldwide: the business network linking professionals from feed to food. Next on schedule: VIV Europe 2022 #viveurope / https://t.co/4jKh8sovGo,FALSE,FALSE,,0,90,,,2382,,1683,TRUE,FALSE,140814237,140814237,FALSE,FALSE,,35,"Utrecht, The Netherlands",395,,VIV worldwide,2382,,E09927,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/140814237/1594805563,,http://pbs.twimg.com/profile_images/1283336775432310790/miPzOWCL_normal.jpg,https://pbs.twimg.com/profile_images/1283336775432310790/miPzOWCL_normal.jpg,C0DEED,DDEEF6,333333,FALSE,FALSE,FALSE,VIVworldwide,1880,,none,https://t.co/69quVqxDan,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.55513E+18,2022-08-04T10:00:37.000Z,2,"Find out how the extreme weather conditions we've experienced recently is likely to affect fresh produce quality and availability across Europe. ☀️🌾

Find out more: https://t.co/2npx1dkyrS

#heatwave #foodsupply #foodindustry #agriculture #farming #freshproduce #supplychain https://t.co/aZxhYcdgCt",heatwave,foodsupply,foodindustry,agriculture,farming,freshproduce,supplychain,,,,,,,,,,,,,1.55513E+18,https://pbs.twimg.com/media/FZTv711WYAAI8Jd.jpg,photo,,,,,,,0,0,https://twitter.com/efoods/status/1555131584608706563,bit.ly/3zUdNAn,https://bit.ly/3zUdNAn,https://t.co/2npx1dkyrS,promotable_user,,,none,,FALSE,2010-08-16T10:58:33.000Z,FALSE,e-foods is one of the fastest growing providers of online purchase to payment solutions for the food & hospitality industry https://t.co/7r5OfsJWRZ,FALSE,FALSE,,0,609,,,1671,,1421,TRUE,TRUE,179047725,179047725,FALSE,FALSE,,34,Manchester,1229,,e-foods,1671,,FF990A,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/179047725/1663831313,,http://pbs.twimg.com/profile_images/1572849306993836033/eeq0FMCV_normal.jpg,https://pbs.twimg.com/profile_images/1572849306993836033/eeq0FMCV_normal.jpg,0,F4B059,F5540A,TRUE,FALSE,FALSE,efoods,3118,,none,https://t.co/X75taY52zZ,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53014E+18,2022-05-27T10:35:04.000Z,2,"#STLUCIA: Over two thousands boxes of bananas have been shipped to the United Kingdom, Agriculture Minister Alfred Prospere has revealed. St Lucia has not exported bananas to Europe for some time after UK suppliers raised concerns over the quality of the product being shipped. https://t.co/hQOlRHDd5C",STLUCIA,,,,,,,,,,,,,,,,,,,1.53014E+18,https://pbs.twimg.com/media/FTwiHY3WYAAr_hZ.jpg,photo,,,,,,,1,2,https://twitter.com/caribbeannewsuk/status/1530135492808818695,,,,promotable_user,,,none,,FALSE,2011-12-28T11:43:07.000Z,FALSE,A media channel featuring news and current affairs from and about the Caribbean.,FALSE,FALSE,,0,14,,,12122,,11,TRUE,FALSE,448805820,448805820,FALSE,FALSE,,299,United Kingdom,35728,,CaribbeanNewsNetwork,12122,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/448805820/1584709018,,http://pbs.twimg.com/profile_images/706931625452544000/G8_u0q3z_normal.jpg,https://pbs.twimg.com/profile_images/706931625452544000/G8_u0q3z_normal.jpg,FFFFFF,DDEEF6,333333,TRUE,FALSE,FALSE,caribbeannewsuk,106517,,none,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48311E+18,2022-01-17T16:09:32.000Z,8,"Day 8⃣ of Italy in 10 selfies!

🇮🇹 #agriculture is leading the way in Europe for #sustainability and quality manufacturing, registering a number of emissions well below the rest of the European countries.

@anugafoodtec #Symbola https://t.co/jltlaysB7Q",agriculture,sustainability,Symbola,,,,,,,,,,,,,,,,,1.48311E+18,https://pbs.twimg.com/media/FJUPDFjXMBMOdRT.jpg,photo,,,,,,,0,2,https://twitter.com/ItalyinRomania/status/1483109240814383106,,,,promotable_user,,,none,,FALSE,2012-04-11T13:21:09.000Z,FALSE,Profilo ufficiale dell'Ambasciata d'Italia in Romania. Tel +(4021) 305.2100. Email: ambasciata.bucarest@esteri.it,FALSE,FALSE,,0,680,,,3433,,257,TRUE,TRUE,550987681,550987681,FALSE,FALSE,,85,Strada Nicolae Iorga 28-30,179,,Italy in Romania,3433,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,,https://pbs.twimg.com/profile_banners/550987681/1672654278,,http://pbs.twimg.com/profile_images/1470293599833235460/EC8uTmNk_normal.jpg,https://pbs.twimg.com/profile_images/1470293599833235460/EC8uTmNk_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,ItalyinRomania,1236,,none,https://t.co/Iv22Ewb71D,,TRUE,,67029434,Anuga FoodTec,anugafoodtec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46523E+18,2021-11-29T08:16:17.000Z,0,"Reduction environmental impact by ... 
https://t.co/mHxTcQ2HPu
#Agriculture #Entrepreneurs #Europe #FoodSafety #GlobalWarming #Infrastructure #Nutrition #Production #Project #Quality #Research #Species #Sustainability #Transport #University #UniversityOfWageningen #Warming https://t.co/1g4kiWUYyw",Agriculture,Entrepreneurs,Europe,FoodSafety,GlobalWarming,Infrastructure,Nutrition,Production,Project,Quality,Research,Species,Sustainability,Transport,University,UniversityOfWageningen,Warming,,,1.46523E+18,https://pbs.twimg.com/media/FFWNxrcXoAI0KBU.jpg,photo,,,,,,,0,0,https://twitter.com/MirageNewsCom/status/1465233139849211906,miragenews.com/reduction-envi…,https://www.miragenews.com/reduction-environmental-impact-by-cultivation-682702/,https://t.co/mHxTcQ2HPu,promotable_user,,,none,,FALSE,2015-04-11T13:00:06.000Z,FALSE,"It might sound like a mirage in the Australian media landscape, but https://t.co/Bqte5nekNL is a non-Murdoch, non-aligned, independent, real-time media platform",FALSE,FALSE,,0,0,,,907,,16,FALSE,FALSE,3149729430,3149729430,FALSE,FALSE,,54,Australia,349688,,Mirage News,907,,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,TRUE,,https://pbs.twimg.com/profile_banners/3149729430/1613978471,,http://pbs.twimg.com/profile_images/1361136267589652480/q8Y_ikCG_normal.jpg,https://pbs.twimg.com/profile_images/1361136267589652480/q8Y_ikCG_normal.jpg,C0DEED,DDEEF6,333333,TRUE,FALSE,FALSE,MirageNewsCom,543154,,none,https://t.co/4fuKJ6AnNI,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
